date,time,temperature,humidity
19/01/2016,11:25:03,29.0,34.1
19/01/2016,11:26:03,28.5,34.6
19/01/2016,11:27:04,28.3,33.0
19/01/2016,11:28:03,28.4,34.3
19/01/2016,11:29:03,28.3,34.3
19/01/2016,11:30:04,28.2,34.6
19/01/2016,11:31:03,27.9,35.0
19/01/2016,11:32:03,28.0,34.9
19/01/2016,11:33:04,28.0,34.9
19/01/2016,11:34:03,28.1,34.6
19/01/2016,11:35:03,28.1,35.2
19/01/2016,11:36:04,28.2,34.5
19/01/2016,11:37:03,28.1,34.6
19/01/2016,11:38:03,28.0,34.9
19/01/2016,11:39:04,27.9,34.7
19/01/2016,11:40:03,28.0,34.8
19/01/2016,11:41:03,27.7,34.7
19/01/2016,11:42:03,27.6,34.5
19/01/2016,11:43:03,27.5,34.1
19/01/2016,11:44:03,27.5,33.9
19/01/2016,11:45:03,27.8,33.2
19/01/2016,11:46:03,27.5,33.2
19/01/2016,11:47:03,27.5,33.6
19/01/2016,11:48:03,27.4,34.0
19/01/2016,11:49:03,27.4,33.2
19/01/2016,11:50:04,27.4,33.4
19/01/2016,11:51:03,27.3,33.6
19/01/2016,11:52:03,27.3,33.1
19/01/2016,11:53:04,27.5,33.7
19/01/2016,11:54:03,27.7,32.8
19/01/2016,11:55:03,27.7,33.3
19/01/2016,11:56:04,27.5,33.5
19/01/2016,11:57:03,27.1,33.8
19/01/2016,11:58:03,27.2,33.4
19/01/2016,11:59:04,27.3,33.4
19/01/2016,12:00:03,27.7,33.6
19/01/2016,12:01:03,27.5,33.4
19/01/2016,12:02:04,27.5,33.6
19/01/2016,12:03:03,27.9,33.2
19/01/2016,12:04:03,28.0,33.2
19/01/2016,12:05:04,27.9,32.9
19/01/2016,12:06:03,27.4,33.5
19/01/2016,12:07:03,27.5,33.7
19/01/2016,12:08:04,27.2,34.1
19/01/2016,12:09:03,27.2,33.5
19/01/2016,12:10:03,27.5,34.0
19/01/2016,12:11:03,27.7,33.4
19/01/2016,12:12:03,27.7,33.2
19/01/2016,12:13:03,27.9,33.0
19/01/2016,12:14:03,27.7,34.2
19/01/2016,12:15:03,27.9,33.7
19/01/2016,12:16:03,28.2,33.6
19/01/2016,12:17:03,27.5,34.6
19/01/2016,12:18:03,28.1,33.1
19/01/2016,12:19:04,28.1,34.1
19/01/2016,12:20:03,28.1,33.0
19/01/2016,12:21:03,28.4,32.5
19/01/2016,12:22:04,28.3,32.4
19/01/2016,12:23:03,28.2,32.1
19/01/2016,12:24:03,27.8,32.8
19/01/2016,12:25:04,28.1,32.6
19/01/2016,12:26:03,28.2,32.4
19/01/2016,12:27:03,27.9,32.7
19/01/2016,12:28:04,27.8,32.1
19/01/2016,12:29:03,27.5,32.4
19/01/2016,12:30:03,27.3,32.7
19/01/2016,12:31:04,27.3,32.8
19/01/2016,12:32:03,27.2,33.3
19/01/2016,12:33:03,27.3,32.2
19/01/2016,12:34:03,27.2,32.8
19/01/2016,12:35:03,27.1,32.4
19/01/2016,12:36:03,27.4,32.7
19/01/2016,12:37:03,27.2,32.6
19/01/2016,12:38:03,27.1,32.8
19/01/2016,12:39:03,27.2,32.9
19/01/2016,12:40:03,27.0,32.8
19/01/2016,12:41:03,27.2,33.0
19/01/2016,12:42:03,27.1,32.3
19/01/2016,12:43:03,27.2,32.5
19/01/2016,12:44:03,27.1,32.3
19/01/2016,12:45:03,27.1,32.2
19/01/2016,12:46:03,27.0,32.1
19/01/2016,12:47:03,27.2,32.5
19/01/2016,12:48:04,27.3,32.5
19/01/2016,12:49:03,27.3,31.8
19/01/2016,12:50:03,27.5,32.5
19/01/2016,12:51:04,27.2,32.6
19/01/2016,12:52:03,27.4,32.4
19/01/2016,12:53:03,27.5,32.8
19/01/2016,12:54:04,27.5,32.7
19/01/2016,12:55:03,27.4,32.7
19/01/2016,12:56:03,27.3,32.4
19/01/2016,12:57:04,27.4,33.0
19/01/2016,12:58:03,27.6,32.7
19/01/2016,12:59:03,27.7,32.6
19/01/2016,13:00:03,27.8,31.9
19/01/2016,13:01:03,27.7,31.8
19/01/2016,13:02:03,27.8,32.2
19/01/2016,13:03:03,27.8,32.3
19/01/2016,13:04:03,27.7,32.0
19/01/2016,13:05:03,27.5,31.8
19/01/2016,13:06:03,27.4,32.1
19/01/2016,13:07:03,27.7,31.8
19/01/2016,13:08:03,27.9,31.5
19/01/2016,13:09:03,27.8,31.6
19/01/2016,13:10:03,27.8,31.4
19/01/2016,13:11:04,27.7,31.8
19/01/2016,13:12:03,27.7,31.3
19/01/2016,13:13:03,27.6,31.1
19/01/2016,13:14:03,27.5,31.1
19/01/2016,13:15:03,27.6,31.7
19/01/2016,13:16:03,27.5,31.5
19/01/2016,13:17:04,27.5,31.3
19/01/2016,13:18:03,27.6,31.5
19/01/2016,13:19:03,27.4,31.0
19/01/2016,13:20:03,27.5,31.1
19/01/2016,13:21:03,27.5,30.9
19/01/2016,13:22:03,27.5,30.9
19/01/2016,13:23:04,27.3,31.4
19/01/2016,13:24:03,27.3,31.3
19/01/2016,13:25:03,27.3,30.8
19/01/2016,13:26:03,27.5,31.0
19/01/2016,13:27:03,27.5,30.4
19/01/2016,13:28:03,27.3,31.3
19/01/2016,13:29:04,27.3,30.6
19/01/2016,13:30:03,27.5,30.9
19/01/2016,13:31:03,27.6,30.6
19/01/2016,13:32:04,27.2,31.0
19/01/2016,13:33:03,27.1,31.5
19/01/2016,13:34:03,26.9,30.9
19/01/2016,13:35:04,26.9,31.2
19/01/2016,13:36:03,27.2,31.3
19/01/2016,13:37:03,26.8,31.1
19/01/2016,13:38:04,27.1,31.1
19/01/2016,13:39:03,27.1,30.8
19/01/2016,13:40:03,26.9,31.3
19/01/2016,13:41:04,26.9,31.3
19/01/2016,13:42:03,26.8,31.6
19/01/2016,13:43:03,27.0,31.3
19/01/2016,13:44:04,27.1,31.2
19/01/2016,13:45:03,27.2,30.4
19/01/2016,13:46:03,27.3,30.1
19/01/2016,13:47:04,27.3,30.6
19/01/2016,13:48:03,27.2,30.3
19/01/2016,13:49:03,27.1,30.3
19/01/2016,13:50:04,26.6,31.1
19/01/2016,13:51:03,26.5,31.5
19/01/2016,13:52:03,26.7,31.0
19/01/2016,13:53:04,26.4,31.8
19/01/2016,13:54:03,26.4,32.0
19/01/2016,13:55:03,26.4,32.0
19/01/2016,13:56:03,26.5,31.5
19/01/2016,13:57:03,26.4,32.5
19/01/2016,13:58:03,26.3,32.5
19/01/2016,13:59:03,26.1,32.9
19/01/2016,14:00:03,26.2,32.9
19/01/2016,14:01:03,26.1,32.6
19/01/2016,14:02:04,26.1,32.5
19/01/2016,14:03:03,26.3,32.9
19/01/2016,14:04:03,26.2,32.7
19/01/2016,14:05:03,26.3,32.3
19/01/2016,14:06:03,26.0,33.0
19/01/2016,14:07:03,26.0,33.0
19/01/2016,14:08:03,25.9,33.2
19/01/2016,14:09:03,25.8,33.2
19/01/2016,14:10:03,26.0,32.8
19/01/2016,14:11:03,26.4,32.2
19/01/2016,14:12:03,26.7,32.6
19/01/2016,14:13:03,26.8,32.1
19/01/2016,14:14:03,26.5,32.4
19/01/2016,14:15:03,26.2,32.8
19/01/2016,14:16:03,26.1,32.8
19/01/2016,14:17:03,26.1,32.6
19/01/2016,14:18:03,26.4,32.7
19/01/2016,14:19:03,26.7,32.6
19/01/2016,14:20:03,26.8,32.7
19/01/2016,14:21:03,27.0,31.9
19/01/2016,14:22:03,26.9,32.2
19/01/2016,14:23:03,26.7,32.3
19/01/2016,14:24:03,26.6,33.0
19/01/2016,14:25:03,26.5,32.0
19/01/2016,14:26:04,26.5,32.6
19/01/2016,14:27:03,26.6,32.3
19/01/2016,14:28:03,26.6,32.2
19/01/2016,14:29:04,26.7,32.5
19/01/2016,14:30:03,27.0,32.3
19/01/2016,14:31:03,26.9,31.9
19/01/2016,14:32:03,26.8,31.9
19/01/2016,14:33:03,26.7,32.3
19/01/2016,14:34:03,26.9,32.5
19/01/2016,14:35:03,27.1,32.1
19/01/2016,14:36:03,27.2,31.1
19/01/2016,14:37:03,26.8,31.2
19/01/2016,14:38:03,26.3,31.1
19/01/2016,14:39:03,26.3,31.6
19/01/2016,14:40:03,26.3,31.5
19/01/2016,14:41:03,26.3,31.7
19/01/2016,14:42:03,26.3,32.0
19/01/2016,14:43:03,26.4,31.5
19/01/2016,14:44:03,26.5,31.7
19/01/2016,14:45:03,26.4,32.1
19/01/2016,14:46:03,26.6,31.5
19/01/2016,14:47:03,26.5,31.5
19/01/2016,14:48:03,26.7,31.6
19/01/2016,14:49:03,26.7,31.8
19/01/2016,14:50:03,26.7,31.6
19/01/2016,14:51:03,26.7,32.1
19/01/2016,14:52:03,26.9,31.6
19/01/2016,14:53:03,26.9,31.4
19/01/2016,14:54:03,26.9,31.5
19/01/2016,14:55:03,27.0,31.3
19/01/2016,14:56:03,26.8,31.4
19/01/2016,14:57:03,26.8,31.2
19/01/2016,14:58:03,26.6,31.7
19/01/2016,14:59:03,26.8,31.1
19/01/2016,15:00:03,26.8,31.6
19/01/2016,15:01:03,26.7,31.4
19/01/2016,15:02:03,26.7,31.5
19/01/2016,15:03:03,26.7,31.2
19/01/2016,15:04:03,26.7,31.7
19/01/2016,15:05:03,26.7,31.6
19/01/2016,15:06:03,26.6,31.6
19/01/2016,15:07:03,26.6,31.4
19/01/2016,15:08:03,26.6,31.6
19/01/2016,15:09:03,26.6,31.8
19/01/2016,15:10:04,26.7,31.7
19/01/2016,15:11:03,26.8,31.8
19/01/2016,15:12:03,26.8,31.4
19/01/2016,15:13:04,26.7,31.6
19/01/2016,15:14:03,26.6,31.6
19/01/2016,15:15:03,26.6,31.5
19/01/2016,15:16:04,26.6,31.4
19/01/2016,15:17:03,26.6,31.3
19/01/2016,15:18:03,26.6,31.2
19/01/2016,15:19:04,26.6,31.6
19/01/2016,15:20:03,26.5,32.0
19/01/2016,15:21:03,26.5,31.8
19/01/2016,15:22:04,26.6,31.5
19/01/2016,15:23:03,26.5,31.9
19/01/2016,15:24:03,26.7,31.9
19/01/2016,15:25:04,26.6,31.9
19/01/2016,15:26:03,26.6,31.7
19/01/2016,15:27:03,26.7,31.8
19/01/2016,15:28:04,26.6,31.4
19/01/2016,15:29:03,26.6,31.6
19/01/2016,15:30:03,26.6,32.0
19/01/2016,15:31:04,26.4,31.0
19/01/2016,15:32:03,26.6,31.6
19/01/2016,15:33:03,26.5,31.4
19/01/2016,15:34:04,26.4,32.0
19/01/2016,15:35:03,26.5,31.9
19/01/2016,15:36:03,26.5,32.0
19/01/2016,15:37:04,26.5,32.2
19/01/2016,15:38:03,26.2,32.2
19/01/2016,15:39:03,26.7,32.1
19/01/2016,15:40:03,26.7,32.4
19/01/2016,15:41:03,26.4,32.2
19/01/2016,15:42:03,26.7,32.3
19/01/2016,15:43:03,26.4,32.8
19/01/2016,15:44:03,26.3,32.8
19/01/2016,15:45:03,26.4,33.6
19/01/2016,15:46:03,26.3,32.9
19/01/2016,15:47:03,26.5,32.8
19/01/2016,15:48:03,26.6,32.6
19/01/2016,15:49:03,26.8,32.5
19/01/2016,15:50:03,26.9,32.6
19/01/2016,15:51:03,27.3,32.3
19/01/2016,15:52:03,27.0,32.1
19/01/2016,15:53:03,27.2,32.3
19/01/2016,15:54:03,27.2,32.4
19/01/2016,15:55:03,27.3,32.5
19/01/2016,15:56:03,27.3,31.8
19/01/2016,15:57:03,27.6,32.3
19/01/2016,15:58:03,27.4,32.4
19/01/2016,15:59:03,27.4,32.3
19/01/2016,16:00:03,27.6,32.1
19/01/2016,16:01:03,27.6,32.3
19/01/2016,16:02:03,27.5,32.4
19/01/2016,16:03:03,27.6,32.5
19/01/2016,16:04:03,27.7,32.3
19/01/2016,16:05:03,27.7,32.2
19/01/2016,16:06:03,27.7,32.1
19/01/2016,16:07:03,27.5,32.7
19/01/2016,16:08:03,27.7,32.7
19/01/2016,16:09:03,27.6,32.5
19/01/2016,16:10:03,27.7,32.7
19/01/2016,16:11:03,27.8,32.3
19/01/2016,16:12:03,28.0,32.4
19/01/2016,16:13:03,28.2,31.8
19/01/2016,16:14:03,28.1,32.4
19/01/2016,16:15:03,28.2,32.4
19/01/2016,16:16:03,28.2,32.6
19/01/2016,16:17:03,28.1,32.4
19/01/2016,16:18:03,28.0,32.5
19/01/2016,16:19:03,28.0,32.5
19/01/2016,16:20:03,27.9,32.1
19/01/2016,16:21:04,27.9,32.4
19/01/2016,16:22:03,27.8,32.6
19/01/2016,16:23:03,27.8,32.3
19/01/2016,16:24:04,28.0,32.3
19/01/2016,16:25:03,27.9,32.5
19/01/2016,16:26:03,27.9,31.9
19/01/2016,16:27:04,27.6,32.3
19/01/2016,16:28:03,27.7,32.6
19/01/2016,16:29:03,27.7,32.2
19/01/2016,16:30:04,27.6,32.9
19/01/2016,16:31:03,27.6,33.1
19/01/2016,16:32:03,27.6,32.8
19/01/2016,16:33:03,27.8,32.7
19/01/2016,16:34:03,27.9,32.5
19/01/2016,16:35:03,28.3,31.8
19/01/2016,16:36:04,28.5,31.8
19/01/2016,16:37:03,28.4,32.1
19/01/2016,16:38:03,28.6,31.9
19/01/2016,16:39:04,28.6,31.8
19/01/2016,16:40:03,28.7,32.3
19/01/2016,16:41:03,28.9,31.6
19/01/2016,16:42:04,28.7,31.2
19/01/2016,16:43:03,28.4,31.4
19/01/2016,16:44:03,28.7,32.1
19/01/2016,16:45:04,28.8,31.5
19/01/2016,16:46:03,28.7,31.3
19/01/2016,16:47:03,28.8,31.3
19/01/2016,16:48:04,29.0,31.0
19/01/2016,16:49:03,29.1,31.5
19/01/2016,16:50:03,29.0,30.6
19/01/2016,16:51:04,29.0,31.6
19/01/2016,16:52:03,28.9,31.1
19/01/2016,16:53:03,28.8,32.2
19/01/2016,16:54:04,28.6,32.2
19/01/2016,16:55:03,28.8,31.9
19/01/2016,16:56:03,28.9,31.8
19/01/2016,16:57:04,28.8,31.5
19/01/2016,16:58:03,28.8,31.6
19/01/2016,16:59:03,28.7,31.7
19/01/2016,17:00:04,28.9,32.2
19/01/2016,17:01:03,29.0,31.8
19/01/2016,17:02:03,29.1,31.6
19/01/2016,17:03:04,29.2,31.4
19/01/2016,17:04:03,29.0,31.1
19/01/2016,17:05:03,29.2,30.8
19/01/2016,17:06:04,29.2,30.9
19/01/2016,17:07:03,29.0,30.9
19/01/2016,17:08:03,29.1,31.0
19/01/2016,17:09:04,29.1,31.0
19/01/2016,17:10:03,29.1,31.4
19/01/2016,17:11:03,29.0,31.2
19/01/2016,17:12:04,29.0,31.0
19/01/2016,17:13:03,29.0,31.6
19/01/2016,17:14:03,29.0,31.2
19/01/2016,17:15:04,29.4,31.0
19/01/2016,17:16:03,29.4,31.0
19/01/2016,17:17:03,29.5,31.2
19/01/2016,17:18:04,29.2,31.4
19/01/2016,17:19:03,29.2,31.1
19/01/2016,17:20:03,29.3,31.5
19/01/2016,17:21:03,29.5,31.2
19/01/2016,17:22:03,29.4,31.3
19/01/2016,17:23:03,29.1,31.4
19/01/2016,17:24:03,29.3,31.3
19/01/2016,17:25:03,29.3,31.6
19/01/2016,17:26:03,29.2,31.5
19/01/2016,17:27:03,29.4,31.3
19/01/2016,17:28:03,29.3,31.6
19/01/2016,17:29:03,29.3,31.0
19/01/2016,17:30:03,29.4,31.2
19/01/2016,17:31:03,29.6,30.6
19/01/2016,17:32:03,30.1,30.4
19/01/2016,17:33:03,29.8,31.0
19/01/2016,17:34:03,29.7,30.8
19/01/2016,17:35:03,29.9,31.2
19/01/2016,17:36:03,29.7,30.8
19/01/2016,17:37:03,29.6,31.1
19/01/2016,17:38:03,29.7,31.2
19/01/2016,17:39:03,29.6,30.8
19/01/2016,17:40:03,29.5,31.0
19/01/2016,17:41:04,29.8,30.5
19/01/2016,17:42:03,29.8,30.2
19/01/2016,17:43:03,29.7,30.8
19/01/2016,17:44:04,29.6,30.3
19/01/2016,17:45:03,29.6,30.6
19/01/2016,17:46:03,29.8,30.3
19/01/2016,17:47:04,29.8,29.7
19/01/2016,17:48:03,29.6,30.4
19/01/2016,17:49:03,29.6,30.2
19/01/2016,17:50:04,29.7,29.7
19/01/2016,17:51:03,29.8,29.7
19/01/2016,17:52:03,29.7,30.0
19/01/2016,17:53:04,29.9,30.0
19/01/2016,17:54:03,29.9,29.7
19/01/2016,17:55:03,29.7,29.7
19/01/2016,17:56:04,29.9,30.0
19/01/2016,17:57:03,29.8,30.0
19/01/2016,17:58:03,29.9,30.0
19/01/2016,17:59:04,29.8,30.0
19/01/2016,18:00:03,30.1,29.6
19/01/2016,18:01:03,30.1,29.6
19/01/2016,18:02:04,29.8,29.8
19/01/2016,18:03:03,29.7,29.7
19/01/2016,18:04:03,29.9,29.3
19/01/2016,18:05:04,29.9,29.9
19/01/2016,18:06:03,29.9,30.3
19/01/2016,18:07:03,29.6,30.1
19/01/2016,18:08:04,29.6,30.2
19/01/2016,18:09:03,29.9,29.6
19/01/2016,18:10:03,30.0,29.5
19/01/2016,18:11:04,29.8,29.8
19/01/2016,18:12:03,29.6,29.5
19/01/2016,18:13:03,29.7,29.8
19/01/2016,18:14:04,29.9,29.6
19/01/2016,18:15:03,30.0,29.6
19/01/2016,18:16:03,29.9,29.2
19/01/2016,18:17:04,29.9,29.6
19/01/2016,18:18:03,30.0,29.6
19/01/2016,18:19:03,29.9,29.3
19/01/2016,18:20:04,30.1,29.1
19/01/2016,18:21:03,30.3,28.8
19/01/2016,18:22:03,30.1,29.0
19/01/2016,18:23:04,30.2,28.9
19/01/2016,18:24:03,30.3,29.0
19/01/2016,18:25:03,30.3,29.3
19/01/2016,18:26:04,30.4,28.6
19/01/2016,18:27:03,30.4,28.5
19/01/2016,18:28:03,30.4,28.6
19/01/2016,18:29:04,30.3,28.9
19/01/2016,18:30:03,30.2,29.0
19/01/2016,18:31:03,30.5,29.1
19/01/2016,18:32:04,30.5,28.9
19/01/2016,18:33:03,30.4,28.6
19/01/2016,18:34:03,30.3,28.1
19/01/2016,18:35:04,30.2,28.9
19/01/2016,18:36:03,30.3,28.9
19/01/2016,18:37:03,30.1,28.8
19/01/2016,18:38:04,29.9,28.9
19/01/2016,18:39:03,29.7,29.4
19/01/2016,18:40:03,29.6,30.6
19/01/2016,18:41:03,29.5,30.3
19/01/2016,18:42:03,29.5,29.8
19/01/2016,18:43:03,29.5,30.2
19/01/2016,18:44:03,29.3,29.9
19/01/2016,18:45:03,29.7,29.7
19/01/2016,18:46:03,29.5,29.6
19/01/2016,18:47:04,29.9,30.0
19/01/2016,18:48:03,29.4,30.0
19/01/2016,18:49:03,29.5,30.7
19/01/2016,18:50:04,29.4,30.0
19/01/2016,18:51:03,29.4,29.9
19/01/2016,18:52:03,29.3,29.9
19/01/2016,18:53:04,29.3,29.2
19/01/2016,18:54:03,29.2,30.1
19/01/2016,18:55:03,29.1,29.5
19/01/2016,18:56:04,29.4,29.7
19/01/2016,18:57:03,29.1,29.8
19/01/2016,18:58:03,29.2,29.9
19/01/2016,18:59:04,29.3,29.7
19/01/2016,19:00:03,29.4,29.8
19/01/2016,19:01:03,29.4,29.9
19/01/2016,19:02:04,29.6,29.2
19/01/2016,19:03:03,29.6,28.8
19/01/2016,19:04:03,29.4,29.6
19/01/2016,19:05:04,29.6,29.4
19/01/2016,19:06:03,29.5,29.1
19/01/2016,19:07:03,29.3,30.1
19/01/2016,19:08:04,29.3,29.4
19/01/2016,19:09:03,29.2,29.6
19/01/2016,19:10:03,29.3,30.2
19/01/2016,19:11:03,29.4,30.3
19/01/2016,19:12:03,29.5,30.8
19/01/2016,19:13:03,29.3,31.0
19/01/2016,19:14:04,29.1,31.2
19/01/2016,19:15:03,29.1,31.1
19/01/2016,19:16:03,29.5,32.0
19/01/2016,19:17:04,29.7,32.4
19/01/2016,19:18:03,29.6,33.5
19/01/2016,19:19:03,29.6,34.7
19/01/2016,19:20:04,29.9,35.8
19/01/2016,19:21:03,29.7,35.5
19/01/2016,19:22:03,29.8,35.4
19/01/2016,19:23:04,30.0,36.4
19/01/2016,19:24:03,30.1,37.0
19/01/2016,19:25:03,30.2,37.1
19/01/2016,19:26:04,30.1,36.8
19/01/2016,19:27:03,30.2,36.9
19/01/2016,19:28:03,30.1,36.0
19/01/2016,19:29:04,30.2,36.3
19/01/2016,19:30:03,30.2,36.1
19/01/2016,19:31:03,30.2,35.7
19/01/2016,19:32:04,29.9,36.4
19/01/2016,19:33:03,30.1,36.3
19/01/2016,19:34:03,30.2,35.1
19/01/2016,19:35:04,29.9,35.9
19/01/2016,19:36:03,29.6,36.5
19/01/2016,19:37:03,29.8,35.6
19/01/2016,19:38:04,30.1,35.1
19/01/2016,19:39:03,30.1,34.9
19/01/2016,19:40:03,30.0,35.2
19/01/2016,19:41:03,29.8,35.0
19/01/2016,19:42:03,29.8,35.4
19/01/2016,19:43:03,29.6,35.7
19/01/2016,19:44:04,29.4,35.9
19/01/2016,19:45:03,29.5,35.8
19/01/2016,19:46:03,29.4,35.7
19/01/2016,19:47:04,29.4,36.1
19/01/2016,19:48:03,29.5,35.1
19/01/2016,19:49:03,29.6,35.6
19/01/2016,19:50:04,29.6,35.0
19/01/2016,19:51:03,29.7,35.7
19/01/2016,19:52:03,30.0,36.0
19/01/2016,19:53:04,29.9,36.2
19/01/2016,19:54:03,30.1,35.5
19/01/2016,19:55:03,29.9,36.8
19/01/2016,19:56:04,29.9,36.4
19/01/2016,19:57:03,29.6,36.4
19/01/2016,19:58:03,29.6,37.7
19/01/2016,19:59:04,29.8,36.0
19/01/2016,20:00:03,29.8,36.4
