date,time,temperature,humidity
23/01/2016,03:46:03,24.4,41.0
23/01/2016,03:47:03,24.4,41.1
23/01/2016,03:48:03,24.3,41.4
23/01/2016,03:49:03,24.5,41.3
23/01/2016,03:50:04,24.4,41.6
23/01/2016,03:51:03,24.4,41.2
23/01/2016,03:52:03,24.4,41.4
23/01/2016,03:53:04,24.4,41.5
23/01/2016,03:54:03,24.3,41.3
23/01/2016,03:55:03,24.4,41.3
23/01/2016,03:56:04,24.4,41.5
23/01/2016,03:57:03,24.5,41.1
23/01/2016,03:58:03,24.4,42.0
23/01/2016,03:59:04,24.4,41.4
23/01/2016,04:00:03,24.4,41.7
23/01/2016,04:01:03,24.5,41.1
23/01/2016,04:02:03,24.4,41.3
23/01/2016,04:03:03,24.5,41.3
23/01/2016,04:04:03,24.5,40.8
23/01/2016,04:05:03,24.6,40.8
23/01/2016,04:06:03,24.6,40.9
23/01/2016,04:07:03,24.6,41.0
23/01/2016,04:08:03,24.7,41.2
23/01/2016,04:09:03,24.6,40.7
23/01/2016,04:10:04,24.7,40.5
23/01/2016,04:11:03,24.7,40.6
23/01/2016,04:12:03,24.7,41.1
23/01/2016,04:13:04,24.7,40.6
23/01/2016,04:14:03,24.7,40.9
23/01/2016,04:15:03,24.8,40.6
23/01/2016,04:16:04,24.8,40.6
23/01/2016,04:17:03,24.7,40.6
23/01/2016,04:18:03,24.7,41.0
23/01/2016,04:19:03,24.7,40.7
23/01/2016,04:20:03,24.7,40.8
23/01/2016,04:21:03,24.7,40.9
23/01/2016,04:22:03,24.5,40.8
23/01/2016,04:23:03,24.5,40.8
23/01/2016,04:24:03,24.4,40.9
23/01/2016,04:25:03,24.4,40.9
23/01/2016,04:26:03,24.4,41.2
23/01/2016,04:27:04,24.5,41.2
23/01/2016,04:28:03,24.4,41.5
23/01/2016,04:29:03,24.5,41.2
23/01/2016,04:30:04,24.3,41.7
23/01/2016,04:31:03,24.4,41.5
23/01/2016,04:32:03,24.4,41.3
23/01/2016,04:33:04,24.3,41.5
23/01/2016,04:34:03,24.4,41.5
23/01/2016,04:35:03,24.4,41.0
23/01/2016,04:36:03,24.4,41.4
23/01/2016,04:37:03,24.3,41.5
23/01/2016,04:38:03,24.3,41.0
23/01/2016,04:39:03,24.3,41.3
23/01/2016,04:40:03,24.2,41.8
23/01/2016,04:41:03,24.4,41.3
23/01/2016,04:42:03,24.4,41.4
23/01/2016,04:43:03,24.3,40.9
23/01/2016,04:44:03,24.3,41.3
23/01/2016,04:45:03,24.3,41.4
23/01/2016,04:46:03,24.3,41.4
23/01/2016,04:47:04,24.2,41.4
23/01/2016,04:48:03,24.3,41.2
23/01/2016,04:49:03,24.4,41.3
23/01/2016,04:50:04,24.3,41.0
23/01/2016,04:51:03,24.2,41.4
23/01/2016,04:52:03,24.2,41.7
23/01/2016,04:53:03,24.3,41.4
23/01/2016,04:54:03,24.4,41.3
23/01/2016,04:55:03,24.2,41.4
23/01/2016,04:56:03,24.3,41.4
23/01/2016,04:57:03,24.3,41.2
23/01/2016,04:58:03,24.3,41.1
23/01/2016,04:59:03,24.3,41.2
23/01/2016,05:00:03,24.4,41.0
23/01/2016,05:01:03,24.4,41.1
23/01/2016,05:02:03,24.4,41.5
23/01/2016,05:03:03,24.4,41.1
23/01/2016,05:04:03,24.5,41.1
23/01/2016,05:05:03,24.5,41.0
23/01/2016,05:06:03,24.5,40.7
23/01/2016,05:07:04,24.4,41.0
23/01/2016,05:08:03,24.5,40.5
23/01/2016,05:09:03,24.5,41.1
23/01/2016,05:10:04,24.5,40.5
23/01/2016,05:11:03,24.5,40.9
23/01/2016,05:12:03,24.6,40.6
23/01/2016,05:13:04,24.6,40.6
23/01/2016,05:14:03,24.6,40.5
23/01/2016,05:15:03,24.6,40.5
23/01/2016,05:16:04,24.5,40.7
23/01/2016,05:17:03,24.5,40.9
23/01/2016,05:18:03,24.6,41.0
23/01/2016,05:19:04,24.5,40.8
23/01/2016,05:20:03,24.3,40.9
23/01/2016,05:21:03,24.4,40.7
23/01/2016,05:22:04,24.4,40.9
23/01/2016,05:23:03,24.5,41.0
23/01/2016,05:24:03,24.3,41.0
23/01/2016,05:25:03,24.4,41.1
23/01/2016,05:26:03,24.3,41.0
23/01/2016,05:27:03,24.3,40.9
23/01/2016,05:28:03,24.2,41.1
23/01/2016,05:29:03,24.4,41.0
23/01/2016,05:30:03,24.3,40.9
23/01/2016,05:31:03,24.3,41.0
23/01/2016,05:32:03,24.3,41.2
23/01/2016,05:33:04,24.3,41.0
23/01/2016,05:34:03,24.3,41.0
23/01/2016,05:35:03,24.3,40.7
23/01/2016,05:36:04,24.3,41.0
23/01/2016,05:37:03,24.3,41.2
23/01/2016,05:38:03,24.3,41.1
23/01/2016,05:39:04,24.3,41.0
23/01/2016,05:40:03,24.3,41.1
23/01/2016,05:41:03,24.3,40.8
23/01/2016,05:42:03,24.3,41.2
23/01/2016,05:43:03,24.3,40.8
23/01/2016,05:44:03,24.2,40.9
23/01/2016,05:45:03,24.3,41.0
23/01/2016,05:46:03,24.4,41.2
23/01/2016,05:47:03,24.2,41.0
23/01/2016,05:48:03,24.2,40.9
23/01/2016,05:49:03,24.2,41.4
23/01/2016,05:50:04,24.2,41.3
23/01/2016,05:51:03,24.3,41.1
23/01/2016,05:52:03,24.2,41.2
23/01/2016,05:53:04,24.2,41.4
23/01/2016,05:54:03,24.2,41.3
23/01/2016,05:55:03,24.2,41.3
23/01/2016,05:56:04,24.2,41.2
23/01/2016,05:57:03,24.2,41.5
23/01/2016,05:58:03,24.1,41.2
23/01/2016,05:59:04,24.2,41.5
23/01/2016,06:00:03,24.2,40.9
23/01/2016,06:01:03,24.3,41.2
23/01/2016,06:02:04,24.2,41.3
23/01/2016,06:03:03,24.3,41.0
23/01/2016,06:04:03,24.4,40.9
23/01/2016,06:05:03,24.4,41.2
23/01/2016,06:06:03,24.5,40.9
23/01/2016,06:07:03,24.5,40.7
23/01/2016,06:08:03,24.4,41.0
23/01/2016,06:09:03,24.4,40.7
23/01/2016,06:10:04,24.5,40.5
23/01/2016,06:11:03,24.5,40.8
23/01/2016,06:12:03,24.5,40.8
23/01/2016,06:13:04,24.4,40.8
23/01/2016,06:14:03,24.4,40.6
23/01/2016,06:15:03,24.4,40.5
23/01/2016,06:16:04,24.4,40.7
23/01/2016,06:17:03,24.4,40.9
23/01/2016,06:18:03,24.4,40.8
23/01/2016,06:19:03,24.4,40.8
23/01/2016,06:20:03,24.4,40.7
23/01/2016,06:21:03,24.4,40.9
23/01/2016,06:22:03,24.2,41.0
23/01/2016,06:23:03,24.2,41.0
23/01/2016,06:24:03,24.2,40.9
23/01/2016,06:25:03,24.2,41.0
23/01/2016,06:26:03,24.2,41.0
23/01/2016,06:27:03,24.2,40.9
23/01/2016,06:28:04,24.2,41.1
23/01/2016,06:29:03,24.3,41.0
23/01/2016,06:30:03,24.2,40.9
23/01/2016,06:31:04,24.1,41.0
23/01/2016,06:32:03,24.2,40.8
23/01/2016,06:33:03,24.2,40.9
23/01/2016,06:34:04,24.2,40.9
23/01/2016,06:35:03,24.2,41.0
23/01/2016,06:36:03,24.1,40.9
23/01/2016,06:37:04,24.3,41.5
23/01/2016,06:38:03,24.2,40.8
23/01/2016,06:39:03,24.2,41.0
23/01/2016,06:40:04,24.2,41.2
23/01/2016,06:41:03,24.1,40.9
23/01/2016,06:42:03,24.2,40.9
23/01/2016,06:43:04,24.3,41.1
23/01/2016,06:44:03,24.2,41.0
23/01/2016,06:45:03,24.2,40.9
23/01/2016,06:46:04,24.2,40.9
23/01/2016,06:47:03,24.2,41.0
23/01/2016,06:48:03,24.2,41.2
23/01/2016,06:49:03,24.2,41.0
23/01/2016,06:50:03,24.2,41.0
23/01/2016,06:51:03,24.1,41.0
23/01/2016,06:52:03,24.2,40.9
23/01/2016,06:53:03,24.1,42.1
23/01/2016,06:54:03,24.1,41.0
23/01/2016,06:55:03,24.2,41.2
23/01/2016,06:56:03,24.1,41.4
23/01/2016,06:57:03,24.1,40.9
23/01/2016,06:58:03,24.2,41.5
23/01/2016,06:59:03,24.2,41.1
23/01/2016,07:00:03,24.2,40.8
23/01/2016,07:01:03,24.4,40.7
23/01/2016,07:02:03,24.3,40.9
23/01/2016,07:03:03,24.3,40.6
23/01/2016,07:04:03,24.4,40.9
23/01/2016,07:05:03,24.4,41.0
23/01/2016,07:06:04,24.4,40.2
23/01/2016,07:07:03,24.5,40.4
23/01/2016,07:08:03,24.4,40.4
23/01/2016,07:09:04,24.5,40.6
23/01/2016,07:10:03,24.4,40.5
23/01/2016,07:11:03,24.4,40.7
23/01/2016,07:12:04,24.4,40.6
23/01/2016,07:13:03,24.4,40.8
23/01/2016,07:14:03,24.4,40.8
23/01/2016,07:15:03,24.4,40.6
23/01/2016,07:16:03,24.3,40.9
23/01/2016,07:17:03,24.4,40.5
23/01/2016,07:18:03,24.3,40.6
23/01/2016,07:19:03,24.4,40.8
23/01/2016,07:20:03,24.2,40.7
23/01/2016,07:21:03,24.3,40.9
23/01/2016,07:22:03,24.2,40.7
23/01/2016,07:23:03,24.3,40.9
23/01/2016,07:24:03,24.2,41.1
23/01/2016,07:25:03,24.2,41.0
23/01/2016,07:26:03,24.2,40.8
23/01/2016,07:27:03,24.1,41.0
23/01/2016,07:28:03,24.2,40.9
23/01/2016,07:29:03,24.2,41.0
23/01/2016,07:30:03,24.2,41.2
23/01/2016,07:31:03,24.1,41.3
23/01/2016,07:32:04,24.1,41.5
23/01/2016,07:33:03,24.1,41.4
23/01/2016,07:34:03,24.2,41.4
23/01/2016,07:35:04,24.2,41.3
23/01/2016,07:36:03,24.1,41.3
23/01/2016,07:37:03,24.1,41.1
23/01/2016,07:38:04,24.1,41.3
23/01/2016,07:39:03,24.2,41.1
23/01/2016,07:40:03,24.2,41.3
23/01/2016,07:41:04,24.1,41.2
23/01/2016,07:42:03,24.0,41.4
23/01/2016,07:43:03,24.1,41.1
23/01/2016,07:44:04,24.2,41.2
23/01/2016,07:45:03,24.1,41.3
23/01/2016,07:46:03,24.0,41.4
23/01/2016,07:47:04,24.0,41.2
23/01/2016,07:48:03,24.1,41.2
23/01/2016,07:49:03,24.1,41.1
23/01/2016,07:50:03,24.2,40.9
23/01/2016,07:51:03,24.0,41.2
23/01/2016,07:52:03,24.1,41.1
23/01/2016,07:53:03,24.1,41.1
23/01/2016,07:54:03,24.2,41.1
23/01/2016,07:55:03,24.2,40.8
23/01/2016,07:56:03,24.1,40.9
23/01/2016,07:57:03,24.2,41.2
23/01/2016,07:58:03,24.1,41.2
23/01/2016,07:59:03,24.2,40.8
23/01/2016,08:00:03,24.3,40.9
23/01/2016,08:01:03,24.1,40.8
23/01/2016,08:02:03,24.3,41.1
23/01/2016,08:03:03,24.3,40.8
23/01/2016,08:04:03,24.3,40.4
23/01/2016,08:05:03,24.4,40.5
23/01/2016,08:06:03,24.4,40.6
23/01/2016,08:07:03,24.5,40.3
23/01/2016,08:08:03,24.6,40.4
23/01/2016,08:09:03,24.5,40.3
23/01/2016,08:10:03,24.5,40.1
23/01/2016,08:11:03,24.5,40.1
23/01/2016,08:12:03,24.7,40.0
23/01/2016,08:13:03,24.6,40.2
23/01/2016,08:14:03,24.4,40.6
23/01/2016,08:15:03,24.4,40.1
23/01/2016,08:16:03,24.3,40.5
23/01/2016,08:17:03,24.3,40.5
23/01/2016,08:18:03,24.2,40.2
23/01/2016,08:19:04,24.4,40.5
23/01/2016,08:20:03,24.2,40.6
23/01/2016,08:21:03,24.3,41.2
23/01/2016,08:22:04,24.3,40.9
23/01/2016,08:23:03,24.2,40.7
23/01/2016,08:24:03,24.1,40.5
23/01/2016,08:25:04,24.2,40.4
23/01/2016,08:26:03,24.3,40.7
23/01/2016,08:27:03,24.3,40.2
23/01/2016,08:28:04,24.2,40.6
23/01/2016,08:29:03,24.2,40.5
23/01/2016,08:30:03,24.2,40.7
23/01/2016,08:31:04,24.2,40.7
23/01/2016,08:32:03,24.2,40.6
23/01/2016,08:33:03,24.1,40.9
23/01/2016,08:34:04,24.1,41.1
23/01/2016,08:35:03,24.2,40.8
23/01/2016,08:36:03,24.2,40.7
23/01/2016,08:37:04,24.1,40.4
23/01/2016,08:38:03,24.2,40.5
23/01/2016,08:39:03,24.2,40.7
23/01/2016,08:40:04,24.2,41.1
23/01/2016,08:41:03,24.1,41.0
23/01/2016,08:42:03,24.2,40.9
23/01/2016,08:43:04,24.1,40.9
23/01/2016,08:44:03,24.2,40.7
23/01/2016,08:45:03,24.2,40.8
23/01/2016,08:46:04,24.2,40.9
23/01/2016,08:47:03,24.1,40.9
23/01/2016,08:48:03,24.0,41.2
23/01/2016,08:49:04,24.2,40.9
23/01/2016,08:50:03,24.0,41.0
23/01/2016,08:51:03,24.1,41.3
23/01/2016,08:52:04,24.2,41.1
23/01/2016,08:53:03,24.1,41.0
23/01/2016,08:54:03,24.0,40.5
23/01/2016,08:55:03,24.1,41.2
23/01/2016,08:56:03,24.0,41.2
23/01/2016,08:57:03,24.1,41.1
23/01/2016,08:58:04,24.1,40.8
23/01/2016,08:59:03,24.2,40.9
23/01/2016,09:00:03,24.2,40.5
23/01/2016,09:01:03,24.2,40.9
23/01/2016,09:02:03,24.3,40.5
23/01/2016,09:03:03,24.3,40.9
23/01/2016,09:04:03,24.2,40.5
23/01/2016,09:05:03,24.3,40.4
23/01/2016,09:06:03,24.4,40.7
23/01/2016,09:07:03,24.3,40.7
23/01/2016,09:08:03,24.4,40.1
23/01/2016,09:09:03,24.2,40.2
23/01/2016,09:10:03,24.4,40.3
23/01/2016,09:11:03,24.4,40.6
23/01/2016,09:12:03,24.4,40.7
23/01/2016,09:13:03,24.3,40.5
23/01/2016,09:14:03,24.2,40.8
23/01/2016,09:15:03,24.2,41.0
23/01/2016,09:16:03,24.3,40.9
23/01/2016,09:17:03,24.2,41.0
23/01/2016,09:18:04,24.1,40.9
23/01/2016,09:19:03,24.2,40.7
23/01/2016,09:20:03,24.2,40.8
23/01/2016,09:21:03,24.1,40.9
23/01/2016,09:22:03,24.2,40.8
23/01/2016,09:23:03,24.2,40.8
23/01/2016,09:24:03,24.2,40.9
23/01/2016,09:25:03,24.1,41.1
23/01/2016,09:26:03,24.2,41.1
23/01/2016,09:27:03,24.1,41.4
23/01/2016,09:28:03,24.1,40.9
23/01/2016,09:29:03,24.1,41.3
23/01/2016,09:30:03,24.0,41.1
23/01/2016,09:31:03,24.0,41.2
23/01/2016,09:32:03,24.0,41.2
23/01/2016,09:33:03,24.1,41.2
23/01/2016,09:34:03,24.0,41.2
23/01/2016,09:35:03,24.1,41.2
23/01/2016,09:36:03,24.2,41.0
23/01/2016,09:37:03,24.1,41.3
23/01/2016,09:38:03,24.0,41.0
23/01/2016,09:39:04,24.1,41.1
23/01/2016,09:40:03,24.1,41.3
23/01/2016,09:41:03,24.1,41.1
23/01/2016,09:42:04,24.2,40.8
23/01/2016,09:43:03,24.1,41.0
23/01/2016,09:44:03,24.0,41.0
23/01/2016,09:45:04,24.1,41.2
23/01/2016,09:46:03,24.1,41.5
23/01/2016,09:47:03,24.1,41.1
23/01/2016,09:48:04,24.1,41.1
23/01/2016,09:49:03,24.0,41.3
23/01/2016,09:50:03,24.1,41.4
23/01/2016,09:51:04,24.0,41.7
23/01/2016,09:52:03,24.1,41.5
23/01/2016,09:53:03,24.2,41.3
23/01/2016,09:54:04,24.3,41.0
23/01/2016,09:55:03,24.3,41.4
23/01/2016,09:56:03,24.2,40.8
23/01/2016,09:57:04,24.3,40.8
23/01/2016,09:58:03,24.3,41.0
23/01/2016,09:59:03,24.3,41.0
23/01/2016,10:00:04,24.2,41.4
23/01/2016,10:01:03,24.4,40.8
23/01/2016,10:02:03,24.3,40.8
23/01/2016,10:03:04,24.3,41.0
23/01/2016,10:04:03,24.5,40.8
23/01/2016,10:05:03,24.4,40.7
23/01/2016,10:06:04,24.4,39.9
23/01/2016,10:07:03,24.4,40.8
23/01/2016,10:08:03,24.4,40.5
23/01/2016,10:09:04,24.4,40.5
23/01/2016,10:10:03,24.5,40.8
23/01/2016,10:11:03,24.4,40.4
23/01/2016,10:12:04,24.4,40.6
23/01/2016,10:13:03,24.3,40.8
23/01/2016,10:14:03,24.3,41.0
23/01/2016,10:15:03,24.2,40.8
23/01/2016,10:16:03,24.2,40.8
23/01/2016,10:17:03,24.3,40.7
23/01/2016,10:18:03,24.4,40.6
23/01/2016,10:19:03,24.3,40.8
23/01/2016,10:20:03,24.4,41.1
23/01/2016,10:21:03,24.3,40.6
23/01/2016,10:22:03,24.4,41.6
23/01/2016,10:23:03,24.4,41.1
23/01/2016,10:24:04,24.2,41.4
23/01/2016,10:25:03,24.3,41.1
23/01/2016,10:26:03,24.0,41.9
23/01/2016,10:27:04,24.2,40.9
23/01/2016,10:28:03,24.2,41.6
23/01/2016,10:29:03,24.3,41.3
23/01/2016,10:30:04,24.3,41.0
23/01/2016,10:31:03,24.3,41.4
23/01/2016,10:32:03,24.3,41.3
23/01/2016,10:33:04,24.4,41.6
23/01/2016,10:34:03,24.3,41.4
23/01/2016,10:35:03,24.4,41.4
23/01/2016,10:36:04,24.3,41.5
23/01/2016,10:37:03,24.4,41.3
23/01/2016,10:38:03,24.4,41.3
23/01/2016,10:39:04,24.5,41.4
23/01/2016,10:40:03,24.5,41.2
23/01/2016,10:41:03,24.5,41.2
23/01/2016,10:42:03,24.5,41.0
23/01/2016,10:43:03,24.6,41.1
23/01/2016,10:44:03,24.7,40.9
23/01/2016,10:45:03,24.8,40.9
23/01/2016,10:46:03,24.7,41.0
23/01/2016,10:47:03,24.8,40.8
23/01/2016,10:48:03,24.8,40.6
23/01/2016,10:49:03,24.9,40.4
23/01/2016,10:50:03,25.0,40.4
23/01/2016,10:51:03,24.9,40.5
23/01/2016,10:52:03,24.9,40.7
23/01/2016,10:53:03,24.9,40.5
23/01/2016,10:54:03,25.0,40.8
23/01/2016,10:55:03,24.9,40.5
23/01/2016,10:56:03,24.9,40.8
23/01/2016,10:57:04,24.9,40.4
23/01/2016,10:58:03,25.1,40.3
23/01/2016,10:59:03,25.3,40.0
23/01/2016,11:00:03,25.2,39.7
23/01/2016,11:01:03,25.3,39.6
23/01/2016,11:02:03,25.3,39.6
23/01/2016,11:03:03,25.5,39.3
23/01/2016,11:04:03,25.4,39.6
